person_income,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,loan_status,person_gender_male,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,previous_loan_defaults_on_file_Yes
48866,8000,7,0,16,601,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
73090,2000,7,0,15,605,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
73224,16800,17,0,16,694,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
73176,8000,10,0,13,700,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
42029,8000,17,0,17,682,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
51730,8000,12,0,15,656,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
72868,4000,10,0,12,608,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
73139,3600,6,0,12,699,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
72866,3500,12,0,14,654,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52555,8000,11,0,13,627,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
73024,18000,10,0,11,696,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
54331,8000,12,0,14,586,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
73049,6800,17,0,14,667,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
72884,8000,10,0,17,714,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
55276,8000,10,0,17,661,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
47591,8000,14,0,14,673,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
73316,12000,7,0,15,631,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
55175,8000,9,0,17,741,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
72990,10225,17,0,13,659,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
72854,8850,10,0,16,662,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57556,8000,11,0,12,707,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
58603,8000,5,0,15,672,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
72993,2500,7,0,11,702,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
72877,4900,14,0,12,632,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
61074,8000,17,0,14,711,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
61066,8000,7,0,16,503,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
60924,8000,10,0,16,704,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
65620,25000,15,0,16,663,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72986,9250,5,0,17,713,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60699,8000,12,0,17,643,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
72857,12000,6,0,13,675,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
60999,8000,10,0,15,667,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
61074,8000,11,0,16,692,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
53855,8000,11,0,11,689,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
61526,8000,10,0,17,614,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
73020,3850,13,0,13,594,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
62415,8000,13,0,13,528,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
72867,15000,6,0,14,724,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
65925,5000,13,0,12,678,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
73040,15000,7,0,17,563,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
64728,8000,11,0,13,683,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
72815,10000,7,0,14,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
59574,8000,15,0,13,647,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
72869,13750,7,0,12,691,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
70116,8000,6,0,12,569,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
64502,8000,11,0,14,624,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
72861,12000,12,0,15,695,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
66066,7750,16,0,13,639,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
72853,8000,10,0,16,648,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
73067,15000,11,0,13,696,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
73051,4800,14,0,11,639,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
72977,8000,9,0,14,612,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
75042,8000,11,0,17,691,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
73150,5200,11,0,11,625,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
72973,6000,14,0,14,666,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
72850,10000,9,0,16,629,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82657,5150,7,0,14,671,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
73060,16000,16,0,17,581,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
25110,5075,11,0,11,721,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
28562,5075,10,0,12,711,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
33713,5050,11,0,11,685,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
65755,6000,11,0,16,635,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
72851,8000,13,0,15,694,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
72865,7000,11,0,13,647,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
18975,5000,10,0,11,679,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
72799,12000,8,0,15,679,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
21379,5000,8,0,17,672,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
73065,5000,9,0,12,654,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
72567,7000,7,0,15,674,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
72995,6000,9,0,16,664,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
25457,5000,11,0,12,640,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
73264,12000,9,0,13,713,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
26387,5000,15,0,16,655,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
26086,5000,15,0,11,592,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
65647,10000,14,0,11,625,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
29650,5000,14,0,14,724,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
73000,11800,8,0,12,581,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
73234,5000,11,0,16,634,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
29853,5000,10,0,17,616,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
73087,4800,9,0,13,604,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
29533,5000,11,0,12,672,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
31040,5000,6,0,15,638,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
74019,15000,9,0,14,682,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
66930,6000,9,0,14,727,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
32651,5000,10,0,11,718,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
73895,15000,11,0,11,729,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
74362,14000,16,0,17,568,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
74147,8500,11,0,14,640,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
33351,5000,11,0,11,671,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
34361,5000,14,0,16,587,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
66814,25000,11,0,14,603,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
74300,14400,7,0,17,625,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
75099,8000,8,0,15,588,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
75383,8000,9,0,11,672,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
74143,10000,10,0,12,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75539,8000,11,0,13,613,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
74552,11600,13,0,11,696,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
74278,10000,13,0,15,688,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
74221,20000,13,0,17,716,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
74715,5200,8,0,17,640,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
74602,6350,7,0,14,657,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
78647,8000,11,0,11,648,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
74801,12500,7,0,16,632,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
83032,8000,7,0,16,706,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
83484,8000,9,0,16,567,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
74167,5500,7,0,15,553,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
75149,12000,12,0,12,753,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
68463,7000,16,0,12,565,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
87281,8000,7,0,17,630,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
75427,4800,11,0,16,713,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
75598,6000,12,0,13,712,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
74835,7200,7,0,12,623,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
90710,8000,6,0,15,697,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
75252,2600,7,0,14,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89606,8000,16,0,15,656,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
75317,5000,7,0,14,685,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
75579,15000,7,0,12,648,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
75254,20000,10,0,14,656,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
105547,8000,14,0,14,641,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
75143,7500,8,0,14,586,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
105485,8000,13,0,15,683,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
106956,8000,10,0,12,649,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
75562,4800,8,0,12,551,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
104446,8000,6,0,17,684,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
130272,8000,10,0,14,640,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
152184,8000,7,0,11,677,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
140265,8000,15,0,11,708,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
75875,2400,7,0,14,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75669,12000,16,0,14,725,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
162912,8000,11,0,14,652,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
75700,14100,12,0,14,687,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
198068,8000,11,0,17,673,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
75701,10000,14,0,17,613,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
75481,7000,19,0,12,703,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48801,8050,12,0,13,646,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
75831,5000,8,0,15,677,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
169566,8175,5,0,17,629,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
69069,15000,11,0,11,611,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76144,6000,13,0,13,645,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
69494,6200,11,0,11,658,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
76647,12000,9,0,13,618,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
40934,8400,13,0,11,522,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
44456,8400,13,0,16,665,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
51375,8400,13,0,15,606,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
76595,15000,11,0,15,694,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
69568,1500,9,0,16,704,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
44212,8400,16,0,15,656,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
51820,8400,13,0,14,658,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
58297,8400,12,0,17,648,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
53885,8400,13,0,13,628,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
76685,4200,7,0,13,654,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
58647,8400,18,0,16,662,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
76714,6250,7,0,12,673,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
85058,8400,7,0,15,627,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
76978,2400,11,0,12,629,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
77180,5200,7,0,14,610,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
88496,8550,14,0,16,590,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
77785,12000,10,0,17,627,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
78849,8700,7,0,13,678,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
77689,2300,6,0,12,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65786,8725,7,0,14,686,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
77786,6000,7,0,14,593,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
55619,8775,12,0,17,666,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
77793,15000,7,0,17,692,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27556,9000,7,0,11,712,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
70552,16000,15,0,13,626,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30216,9000,10,0,14,632,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
33684,9000,11,0,16,701,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
77986,9500,11,0,15,534,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
36911,9000,12,0,17,545,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
78229,6625,18,0,16,714,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
36908,9000,16,0,16,654,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
44004,9000,5,0,17,636,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
71472,22000,17,0,15,702,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
78774,9000,10,0,13,658,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
43934,9000,12,0,17,630,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44193,9000,11,0,11,670,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
78733,22750,8,0,12,613,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
78922,11000,9,0,16,615,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
79092,23325,15,0,14,714,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
78769,10000,13,0,12,630,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
78965,15000,7,0,14,656,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
78743,15000,11,0,13,615,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
78916,7200,16,0,17,662,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
55005,9000,8,0,16,695,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
78961,6000,7,0,17,685,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
54816,9000,8,0,13,720,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
71970,15000,17,0,12,649,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55707,9000,16,0,13,578,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
55808,9000,10,0,12,663,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
60002,9000,10,0,12,601,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
71682,12000,15,0,12,551,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
55223,9000,11,0,12,667,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
79067,6000,15,0,14,682,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
79435,6500,5,0,16,586,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
48854,9200,7,0,13,691,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
60981,9200,11,0,16,646,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
53603,9200,12,0,13,719,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
78907,10000,10,0,13,610,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
79199,15000,10,0,17,631,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
78859,3600,8,0,15,568,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
79125,7000,14,0,11,651,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
38067,9250,16,0,13,685,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
70830,9275,14,0,16,665,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
79089,4000,10,0,15,630,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78653,7000,11,0,11,608,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
79006,8000,10,0,14,665,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
79035,24000,10,0,13,702,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
78999,4000,13,0,12,713,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
79001,12000,10,0,17,662,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
40410,9400,8,0,16,663,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
28636,9450,10,0,13,702,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
78947,11500,13,0,16,682,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
47176,9500,10,0,11,715,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
42229,9500,14,0,15,663,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
60828,9500,9,0,15,490,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
78896,20000,12,0,13,596,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
70393,9500,9,0,15,570,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
72978,9500,7,0,12,713,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
79255,6000,9,0,16,619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
66775,9500,15,0,12,731,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
70418,9500,16,0,16,593,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
78842,9500,11,0,14,635,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
85027,9500,14,0,14,646,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
35777,9600,13,0,16,634,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
39554,9600,9,0,14,679,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
79300,25000,11,0,17,681,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
78811,17000,11,0,13,518,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
71659,15000,11,0,13,727,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
49031,9600,11,0,11,538,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
79466,10000,10,0,13,662,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
79452,8000,7,0,13,716,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
51605,9600,13,0,15,623,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
79598,3000,11,0,15,680,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
72825,6000,15,0,15,642,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
80390,9000,14,0,15,731,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
80137,10000,6,0,12,649,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
66560,9600,9,0,12,548,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
79960,6125,14,0,17,712,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
80016,12475,6,0,11,712,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
66709,9600,11,0,16,666,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
75098,9600,9,0,11,659,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
94560,9600,12,0,16,605,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
80167,5000,13,0,11,631,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
73229,13000,14,0,14,689,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
102761,9600,7,0,15,719,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
80303,17000,12,0,17,634,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
80463,13750,9,0,16,575,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
80678,5550,5,0,11,622,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
72699,9700,13,0,11,672,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
30460,9750,16,0,15,671,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
81580,24000,10,0,12,703,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
24889,10000,17,0,11,716,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
81630,3000,11,0,14,690,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
28403,10000,10,0,17,650,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
28294,10000,13,0,16,691,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
81507,15000,10,0,15,705,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
30175,10000,11,0,15,712,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
29760,10000,9,0,13,656,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
74283,16000,11,0,17,661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31090,10000,16,0,11,595,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
31142,10000,6,0,17,627,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
73911,9975,13,0,11,642,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
81786,8000,7,0,11,644,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
31116,10000,14,0,14,671,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
32255,10000,8,0,13,620,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
32269,10000,15,0,14,637,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
32594,10000,19,0,12,488,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
82358,33000,9,0,15,696,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
63889,10400,19,0,12,666,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
82296,5000,11,0,15,651,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
37405,10000,13,0,12,529,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
82543,16000,13,0,13,702,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
82777,10000,11,0,13,697,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
37207,10000,9,0,16,675,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
82505,5000,6,0,15,617,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
82574,7000,7,0,11,641,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
36991,10000,7,0,14,693,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
82558,7000,12,0,11,701,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
82866,5000,7,0,17,720,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
37502,10000,15,0,15,646,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
37947,10000,14,0,12,666,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
82673,9200,8,0,11,684,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
38202,10000,6,0,15,605,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
82786,7200,9,0,15,634,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
39099,10000,11,0,13,518,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
39711,10000,11,0,11,679,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
39683,10000,10,0,15,690,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
39888,10000,13,0,15,568,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
40008,10000,10,0,14,701,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40403,10000,5,0,11,644,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
83209,14300,15,0,17,527,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
42940,10000,11,0,15,634,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
43060,10000,8,0,11,614,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
35752,10000,11,0,16,711,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
83736,20000,6,0,12,698,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
83796,12000,9,0,13,598,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
44217,10000,6,0,15,670,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
43970,10000,11,0,11,719,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
84406,6000,7,0,13,693,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
43972,10000,8,0,11,713,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
84920,2500,17,0,14,603,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
84614,10000,7,0,12,710,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
85260,5000,11,0,16,651,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
84680,6000,12,0,11,599,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
84934,8000,9,0,17,645,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
46658,10000,8,0,15,677,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
47988,10000,5,0,12,686,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
78188,4800,8,0,17,690,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
84772,21600,7,0,11,664,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
85109,12500,7,0,12,704,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
48741,10000,10,0,14,630,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
85089,30000,10,0,14,601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
